url,real_caption,random_caption,description,caption1,caption2,caption3,response_text
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000202.jpg?raw=true,"""어머님, 조금만 더 힘내세요! 이제 금방이에요! 아기머리가 보이기 시작했어요!!""",마술사에게 빌려준 지폐를 돌려받지 못한 채 다음 마술이 시작되었다.,긴 금발 머리를 쥐고 있는 진지한 표정의 애니메이션 캐릭터의 얼굴이 클로즈업되어 있습니다.,마술사에게 빌려준 지폐를 돌려받지 못한 채 다음 마술이 시작되었다.,"""어머님, 조금만 더 힘내세요! 이제 금방이에요! 아기머리가 보이기 시작했어요!!""",긴 금발 머리를 쥐고 있는 진지한 표정의 애니메이션 캐릭터의 얼굴이 클로즈업되어 있습니다.,"{""제목 번호"":""3""}

제목 3번이 가장 재미있고 관련성이 높은 것 같습니다. 이 이미지는 금발 머리를 쥐고 있는 애니메이션 캐릭터의 진지한 얼굴 표정을 클로즈업한 그림입니다. 3번 제목은 이 이미지를 유머러스하게 묘사하면서도 캐릭터의 얼굴 표정과 머리카락을 직접적으로 언급하고 있어 관련성이 높습니다. 반면 1번과 2번 제목은 이 이미지와는 직접적인 연관이 없어 보입니다."
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000204.jpg?raw=true,연어초밥ㅡ ...??,오라이~오라이~ / OK 스도~옵! / 휘발류 만땅~ 카드받았습니다~,"두 사람의 머리색이 초록색과 주황색인데, 이를 연어초밥 위의 와사비와 연어로 재치 있게 대조시킨 이미지입니다.","두 사람의 머리색이 초록색과 주황색인데, 이를 연어초밥 위의 와사비와 연어로 재치 있게 대조시킨 이미지입니다.",연어초밥ㅡ ...??,오라이~오라이~ / OK 스도~옵! / 휘발류 만땅~ 카드받았습니다~,"{""제목 번호"":""3""}

제목 3번 ""오라이~오라이~ / OK 스도~옵! / 휘발류 만땅~ 카드받았습니다~""가 가장 유머러스하고 이미지와 관련이 있는 제목으로 보입니다. 초록색과 주황색 머리를 한 사람들의 모습을 연어초밥의 와사비와 연어에 비유한 것은 재치 있지만, 제목 3번처럼 80-90년대 느낌의 유행어들을 연결 지어 이미지를 설명한 것이 더 웃음을 자아냅니다. 제목 2번은 단순히 이미지에 대해 의문만 표현할 뿐 유머 요소가 부족해 보입니다."
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000205.jpg?raw=true,"방범카메라도 달았고... 좋아, 이제 그 개들이 근처에 오면 금방 도망갈 수 있겠군.",어머님 이거 세금 내고 드셔야해요,"고양이가 카메라 앞에서 혀를 살짝 내밀고 있고, 배경에는 두 마리의 롯트와일러가 서있는 재미있는 사진입니다.",어머님 이거 세금 내고 드셔야해요,"고양이가 카메라 앞에서 혀를 살짝 내밀고 있고, 배경에는 두 마리의 롯트와일러가 서있는 재미있는 사진입니다.","방범카메라도 달았고... 좋아, 이제 그 개들이 근처에 오면 금방 도망갈 수 있겠군.","{""제목 번호"": ""3""}

제공된 이미지는 고양이 자신의 시선에서 찍은 셀카 같은 재미있는 사진입니다. 고양이는 카메라를 바라보며 혀를 살짝 내밀고 있고, 뒤에는 두 마리의 큰 개가 서 있습니다. 

제목 3번 ""방범카메라도 달았고... 좋아, 이제 그 개들이 근처에 오면 금방 도망갈 수 있겠군.""은 고양이의 시선에서 상황을 유머러스하게 묘사하고 있습니다. 마치 고양이가 큰 개들을 경계하며 대비하고 있는 것처럼 보이는 사진의 맥락과 잘 어울리는 재치있는 제목이라고 생각합니다."
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000206.jpg?raw=true,그럼 이제부터 울어볼까 합니다.,연어초밥ㅡ ...??,열차 좌석에서 잠든 성인 두 명 사이에서 환하게 웃고 있는 아기와 다른 아기가 또 다른 잠든 어른에게 기대어 잠들어 있는 모습입니다.,열차 좌석에서 잠든 성인 두 명 사이에서 환하게 웃고 있는 아기와 다른 아기가 또 다른 잠든 어른에게 기대어 잠들어 있는 모습입니다.,그럼 이제부터 울어볼까 합니다.,연어초밥ㅡ ...??,"{""2"":""그럼 이제부터 울어볼까 합니다.""}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000209.jpg?raw=true,라는 이유로 지각했습니다,"네, 기린반과는 좋은 승부를 펼치고 싶네요. 무사히 유치원에 올 수 있다면... 말입니다만",이 그림은 여러 인물들이 각기 다른 표정으로 혼란스러운 상황에 처해 있는 듯한 흑백 일러스트레이션이다.,이 그림은 여러 인물들이 각기 다른 표정으로 혼란스러운 상황에 처해 있는 듯한 흑백 일러스트레이션이다.,"네, 기린반과는 좋은 승부를 펼치고 싶네요. 무사히 유치원에 올 수 있다면... 말입니다만",라는 이유로 지각했습니다,"{
""제목 번호"": ""3"",
""제목 텍스트"": ""라는 이유로 지각했습니다""
}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000210.jpg?raw=true,요가강사로 사람못죽일것같지?,쌤이 모르는거에 형광팬칠하란다,스트레스를 받은 것 같은 표정의 중년 남성의 얼굴이 클로즈업된 이미지입니다.,쌤이 모르는거에 형광팬칠하란다,요가강사로 사람못죽일것같지?,스트레스를 받은 것 같은 표정의 중년 남성의 얼굴이 클로즈업된 이미지입니다.,"제공해 주신 이미지에는 사람의 얼굴이 클로즈업되어 있어 사람을 특정하지 않고 일반적으로 설명하겠습니다.

{'제목 번호': '2'}

선택한 제목은 ""요가강사로 사람못죽일것같지?"" 입니다. 이 제목은 남성의 심각하고 스트레스를 받은 듯한 표정을 보고, 요가 강사의 평화로운 이미지와 대조시키며 유머러스하게 설명하고 있습니다. 얼굴 표정과 잘 어울리면서도 의외의 직업을 언급해 재치있게 표현했다고 생각합니다. 따라서 주어진 제목 중에서는 2번이 이미지와 가장 관련성이 높으면서도 재미있는 제목이라고 봅니다."
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000211.jpg?raw=true,일단 교과서를 바꿔볼까?,DNA감정 결과 이 집 자식이 아님이 판명되었다.,녹색 정장을 입은 여성이 무언가를 집중해서 읽으며 미소짓고 있습니다.,일단 교과서를 바꿔볼까?,녹색 정장을 입은 여성이 무언가를 집중해서 읽으며 미소짓고 있습니다.,DNA감정 결과 이 집 자식이 아님이 판명되었다.,"이미지를 보고 주어진 제목 중 가장 재미있는 제목을 선택하면 다음과 같습니다:

{""제목 번호"": ""3"", ""제목 텍스트"": ""DNA감정 결과 이 집 자식이 아님이 판명되었다.""}

여성이 편지를 읽으며 미소짓는 모습에서 ""DNA 검사 결과 자신의 자녀가 아니라는 사실을 알게 되었다""는 농담을 하고 있어 상황에 어울리는 유머러스한 제목이라고 생각합니다. 단순히 이미지를 설명하는 것이 아니라 재치있는 해석을 더해 재미를 주고 있습니다."
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000212.jpg?raw=true,지금? ...누가 이걸 찍고 있는거지?,줄다리기 맨 앞에 있는 아이의 운명,넥타이를 맨 남성이 스마트폰 화면 속의 여성과 아기를 보며 놀란 표정을 짓고 있는 장면입니다.,줄다리기 맨 앞에 있는 아이의 운명,지금? ...누가 이걸 찍고 있는거지?,넥타이를 맨 남성이 스마트폰 화면 속의 여성과 아기를 보며 놀란 표정을 짓고 있는 장면입니다.,"{""2"":""지금? ...누가 이걸 찍고 있는거지?""}

이 제목은 사진 속 남성의 놀란 표정과 잘 어울리면서도 영상통화 중 누군가 그 순간을 찍고 있다는 유머러스한 상황을 연출합니다. 남성이 영상통화 중인 부인과 아기의 모습에 당황하고 있는 상황을 재치있게 표현한 제목이라고 생각합니다."
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000213.jpg?raw=true,모두의 의식이 다른 곳에 가 있는 틈에 손가락을 해방시킨 도라에몽,과연 누구의 아이일까???,"두 명의 소년이 기뻐하는 표정으로 선물상자를 받고 있는데, 뒤에는 놀란 표정의 고양이 형태 캐릭터와 함께 미소 짓고 있는 다른 캐릭터가 있습니다.",과연 누구의 아이일까???,"두 명의 소년이 기뻐하는 표정으로 선물상자를 받고 있는데, 뒤에는 놀란 표정의 고양이 형태 캐릭터와 함께 미소 짓고 있는 다른 캐릭터가 있습니다.",모두의 의식이 다른 곳에 가 있는 틈에 손가락을 해방시킨 도라에몽,"{'제목 번호': '3', '제목 텍스트': '모두의 의식이 다른 곳에 가 있는 틈에 손가락을 해방시킨 도라에몽'}"
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000215.jpg?raw=true,아침에 일어났더니 민주주의가 되어있었다.,아빠?? 아빠맞죠??,두 명의 군복 차림의 인물이 중앙에 있는 흑색 외투를 입은 인물을 부축하며 걷고 있는 모습입니다.,두 명의 군복 차림의 인물이 중앙에 있는 흑색 외투를 입은 인물을 부축하며 걷고 있는 모습입니다.,아침에 일어났더니 민주주의가 되어있었다.,아빠?? 아빠맞죠??,"{""제목 번호"":""3""}.

제목 ""아빠?? 아빠맞죠??"" 가 제공된 이미지에 대해 가장 유머러스하고 관련성이 높습니다. 이 제목은 중앙의 인물이 마치 두 군인들의 아버지처럼 보이는 상황을 재미있게 묘사하고 있습니다."
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000216.jpg?raw=true,세살 치킨 여든 간다,오랜만에 만난 지인의 이름이 생각나지 않는다.,어린아이가 가게 입구 쪽으로 걸어가고 있습니다.,오랜만에 만난 지인의 이름이 생각나지 않는다.,세살 치킨 여든 간다,어린아이가 가게 입구 쪽으로 걸어가고 있습니다.,"{""제목 번호"":""1""}

제목 1번 ""오랜만에 만난 지인의 이름이 생각나지 않는다""가 이 이미지에 가장 잘 어울리는 재미있는 제목인 것 같습니다. 이 제목은 사진 속 어린아이가 가게 입구 쪽으로 걸어가는 모습을 보며, 마치 오랜만에 만난 지인의 이름이 생각나지 않아 당황스러워하는 듯한 상황을 유머러스하게 연상시키네요. 이미지의 맥락과도 잘 연결되면서 재치있는 제목이라고 생각합니다."
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000218.jpg?raw=true,"도와달랬더니 ""뒹굴뒹굴 하느라 바빠서 무리야!"" 라고 하길래 보러 갔더니 진짜로 바빠보였다",TV를 켰는데 음량이 최대치였다,바닥에 누워 팔을 움직이며 무언가를 하는 두 사람이 있는 모호하게 흔들린 사진입니다.,"도와달랬더니 ""뒹굴뒹굴 하느라 바빠서 무리야!"" 라고 하길래 보러 갔더니 진짜로 바빠보였다",TV를 켰는데 음량이 최대치였다,바닥에 누워 팔을 움직이며 무언가를 하는 두 사람이 있는 모호하게 흔들린 사진입니다.,"{""제목 번호"":""1""}

이미지에서 두 사람이 바닥에 누워서 팔을 움직이며 뭔가 하는 모습을 보여주고 있습니다. 모호하게 흔들린 사진이라는 점을 고려해볼 때, 1번 제목인 ""도와달랬더니 ""뒹굴뒹굴 하느라 바빠서 무리야!"" 라고 하길래 보러 갔더니 진짜로 바빠보였다""가 유머러스하면서도 이미지의 상황을 가장 잘 설명하고 있습니다. 팔을 움직이는 두 사람의 모습을 ""뒹굴뒹굴""이라고 재치있게 표현하여 재미를 더했습니다."
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000220.jpg?raw=true,팬티입구가~!!!,라는 이유로 지각했습니다,그림에는 푸른 하늘을 배경으로 활기차게 달리는 소녀와 그 뒤를 쫓는 소년과 강아지가 그려져 있습니다.,그림에는 푸른 하늘을 배경으로 활기차게 달리는 소녀와 그 뒤를 쫓는 소년과 강아지가 그려져 있습니다.,팬티입구가~!!!,라는 이유로 지각했습니다,"{""제목 번호"":""3""}

제목 3번 ""라는 이유로 지각했습니다""가 이 이미지에 대해 가장 재미있고 적절한 제목인 것 같습니다. 소녀가 핑크색 치마를 입고 활발히 달리는 모습과, 뒤쫓는 소년과 강아지의 이미지를 유머러스하게 연결 지어주는 제목이라고 생각합니다. 단순히 이미지를 설명하는 1번 제목보다는 상황을 재치있게 표현한 3번이 더 흥미롭네요."
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000221.jpg?raw=true,평범한 마을사람인줄 알고 말걸었더니 전투가 시작되었다.,자기야..나 죽어가 제발 비트박스좀 그만해,이 사진은 초점이 흐릿하여 인물의 선명한 특징을 파악하기 어려운 남성의 모습을 담고 있습니다.,자기야..나 죽어가 제발 비트박스좀 그만해,평범한 마을사람인줄 알고 말걸었더니 전투가 시작되었다.,이 사진은 초점이 흐릿하여 인물의 선명한 특징을 파악하기 어려운 남성의 모습을 담고 있습니다.,"{""제목 번호"": ""2"", ""제목 텍스트"": ""평범한 마을사람인줄 알고 말걸었더니 전투가 시작되었다.""}

이 제목은 흐릿한 남성의 이미지와 잘 어울리면서도 유머러스한 상상력을 불러일으키는 재치있는 설명입니다. 게임 세계관을 연상시키며 평범해 보이는 인물이 사실은 강력한 전투 능력을 가지고 있다는 반전을 제시해 웃음을 자아냅니다."
https://github.com/devJwon/humor-image-captioning/blob/c4f76c427eab74c86a8be40bdb0aa80ea02d351b/images/crop/crop_00000224.jpg?raw=true,"네, 기린반과는 좋은 승부를 펼치고 싶네요. 무사히 유치원에 올 수 있다면... 말입니다만",뭐니뭐니해도 거래는 직거래지,이 사진은 마이크를 잡고 뭔가 진지하거나 확신에 찬 표정을 짓고 있는 어린 소녀를 보여줍니다.,이 사진은 마이크를 잡고 뭔가 진지하거나 확신에 찬 표정을 짓고 있는 어린 소녀를 보여줍니다.,"네, 기린반과는 좋은 승부를 펼치고 싶네요. 무사히 유치원에 올 수 있다면... 말입니다만",뭐니뭐니해도 거래는 직거래지,"{""2"":""네, 기린반과는 좋은 승부를 펼치고 싶네요. 무사히 유치원에 올 수 있다면... 말입니다만""}

제공된 제목들 중에서 2번 제목이 가장 유머러스하고 이미지와 관련성이 높습니다. 이 제목은 마이크를 잡고 진지한 표정을 짓고 있는 어린 소녀의 모습을 재미있게 해석하고 있습니다. 마치 소녀가 기린반과 경쟁하려는 듯한 의지를 보이고 있다고 묘사하며, 그것도 무사히 유치원에 도착할 수 있다는 전제 하에서라는 점이 웃음을 자아냅니다. 단순히 이미지를 설명하는 1번 제목이나 이미지와 직접적인 관련이 없어 보이는 3번 제목에"
